Time,Voltage_0 (Collected),Voltage_1 (Collected),Temperature_0 (Collected)
2/7/2024 17:33:27.434,1.13624,4.061292,63.556516
2/7/2024 17:33:27.435,1.135603,4.061292,63.556516
2/7/2024 17:33:27.436,1.137197,4.061292,63.556516
2/7/2024 17:33:27.437,1.135603,4.061924,63.556516
2/7/2024 17:33:27.438,1.135603,4.061608,63.556516
2/7/2024 17:33:27.439,1.135603,4.061608,63.556516
2/7/2024 17:33:27.440,1.135603,4.061292,63.556516
2/7/2024 17:33:27.441,1.136559,4.060976,63.556516
2/7/2024 17:33:27.442,1.135922,4.061292,63.556516
2/7/2024 17:33:27.443,1.136559,4.060976,63.556516
2/7/2024 17:33:27.444,1.137515,4.06224,63.556516
2/7/2024 17:33:27.445,1.135603,4.061292,63.556516
2/7/2024 17:33:27.446,1.135603,4.061924,63.556516
2/7/2024 17:33:27.447,1.135284,4.061924,63.556516
2/7/2024 17:33:27.448,1.135922,4.061292,63.556516
2/7/2024 17:33:27.449,1.134328,4.060659,63.556516
2/7/2024 17:33:27.450,1.137515,4.060976,63.556516
2/7/2024 17:33:27.451,1.132097,4.061292,63.556516
2/7/2024 17:33:27.452,1.136559,4.06224,63.556516
2/7/2024 17:33:27.453,1.134965,4.06224,63.556516
2/7/2024 17:33:27.454,1.13624,4.061292,63.556516
2/7/2024 17:33:27.455,1.135603,4.060976,63.556516
2/7/2024 17:33:27.456,1.135922,4.060976,63.556516
2/7/2024 17:33:27.457,1.135922,4.061292,63.556516
2/7/2024 17:33:27.458,1.136559,4.061292,63.556516
2/7/2024 17:33:27.459,1.136559,4.061924,63.556516
2/7/2024 17:33:27.460,1.136559,4.061924,63.556516
2/7/2024 17:33:27.461,1.135603,4.062557,63.556516
2/7/2024 17:33:27.462,1.135922,4.061608,63.556516
2/7/2024 17:33:27.463,1.135922,4.061924,63.556516
2/7/2024 17:33:27.464,1.135922,4.060976,63.556516
2/7/2024 17:33:27.465,1.135922,4.060976,63.556516
2/7/2024 17:33:27.466,1.137197,4.06224,63.556516
2/7/2024 17:33:27.467,1.135284,4.061608,63.556516
2/7/2024 17:33:27.468,1.129866,4.06224,63.556516
2/7/2024 17:33:27.469,1.13624,4.062557,63.556516
2/7/2024 17:33:27.470,1.135603,4.061924,63.556516
2/7/2024 17:33:27.471,1.135284,4.061608,63.556516
2/7/2024 17:33:27.472,1.137197,4.061608,63.556516
2/7/2024 17:33:27.473,1.134965,4.060976,63.556516
2/7/2024 17:33:27.474,1.134965,4.060976,63.556516
2/7/2024 17:33:27.475,1.134328,4.061608,63.556516
2/7/2024 17:33:27.476,1.135284,4.060976,63.556516
2/7/2024 17:33:27.477,1.134009,4.060976,63.556516
2/7/2024 17:33:27.478,1.13624,4.061924,63.556516
2/7/2024 17:33:27.479,1.13624,4.061924,63.556516
2/7/2024 17:33:27.480,1.135603,4.061292,63.556516
2/7/2024 17:33:27.481,1.13624,4.061924,63.556516
2/7/2024 17:33:27.482,1.135284,4.061608,63.534176
2/7/2024 17:33:27.483,1.134965,4.061608,63.534176
2/7/2024 17:33:27.484,1.128591,4.060659,63.534176
2/7/2024 17:33:27.485,1.135284,4.060659,63.534176
2/7/2024 17:33:27.486,1.13624,4.060976,63.534176
2/7/2024 17:33:27.487,1.13624,4.061608,63.534176
2/7/2024 17:33:27.488,1.135922,4.061608,63.534176
2/7/2024 17:33:27.489,1.135603,4.061608,63.534176
2/7/2024 17:33:27.490,1.136559,4.061292,63.534176
2/7/2024 17:33:27.491,1.135603,4.061924,63.534176
2/7/2024 17:33:27.492,1.135284,4.060976,63.534176
2/7/2024 17:33:27.493,1.135603,4.061292,63.534176
2/7/2024 17:33:27.494,1.135922,4.061608,63.534176
2/7/2024 17:33:27.495,1.134965,4.060343,63.534176
2/7/2024 17:33:27.496,1.136559,4.061292,63.534176
2/7/2024 17:33:27.497,1.135603,4.061292,63.534176
2/7/2024 17:33:27.498,1.135284,4.061924,63.534176
2/7/2024 17:33:27.499,1.13624,4.061924,63.534176
2/7/2024 17:33:27.500,1.137197,4.061608,63.534176
2/7/2024 17:33:27.501,1.135284,4.061924,63.534176
2/7/2024 17:33:27.502,1.13624,4.061608,63.534176
2/7/2024 17:33:27.503,1.13624,4.061292,63.534176
2/7/2024 17:33:27.504,1.135603,4.061292,63.534176
2/7/2024 17:33:27.505,1.13624,4.060976,63.534176
2/7/2024 17:33:27.506,1.13624,4.061292,63.534176
2/7/2024 17:33:27.507,1.135922,4.061292,63.534176
2/7/2024 17:33:27.508,1.136878,4.061608,63.534176
2/7/2024 17:33:27.509,1.137197,4.06224,63.534176
2/7/2024 17:33:27.510,1.135603,4.061608,63.534176
2/7/2024 17:33:27.511,1.137197,4.061608,63.534176
2/7/2024 17:33:27.512,1.13624,4.061292,63.534176
2/7/2024 17:33:27.513,1.136559,4.060659,63.534176
2/7/2024 17:33:27.514,1.137197,4.061292,63.534176
2/7/2024 17:33:27.515,1.133691,4.061292,63.534176
2/7/2024 17:33:27.516,1.136878,4.061608,63.534176
2/7/2024 17:33:27.517,1.137515,4.061924,63.534176
2/7/2024 17:33:27.518,1.134647,4.061608,63.534176
2/7/2024 17:33:27.519,1.134965,4.061292,63.534176
2/7/2024 17:33:27.520,1.13624,4.061924,63.534176
2/7/2024 17:33:27.521,1.135284,4.061292,63.534176
2/7/2024 17:33:27.522,1.13624,4.061292,63.534176
2/7/2024 17:33:27.523,1.13624,4.060659,63.534176
2/7/2024 17:33:27.524,1.137197,4.061608,63.534176
2/7/2024 17:33:27.525,1.136559,4.061292,63.534176
2/7/2024 17:33:27.526,1.137197,4.06224,63.534176
2/7/2024 17:33:27.527,1.135922,4.061924,63.534176
2/7/2024 17:33:27.528,1.134965,4.061608,63.534176
2/7/2024 17:33:27.529,1.135922,4.06224,63.534176
2/7/2024 17:33:27.530,1.13624,4.061292,63.534176
2/7/2024 17:33:27.531,1.134965,4.061608,63.534176
2/7/2024 17:33:27.532,1.137515,4.06224,63.534176
2/7/2024 17:33:27.533,1.135922,4.061924,63.534176
2/7/2024 17:33:27.534,1.135284,4.061924,63.534176
2/7/2024 17:33:27.535,1.13624,4.061292,63.534176
2/7/2024 17:33:27.536,1.136878,4.06224,63.534176
2/7/2024 17:33:27.537,1.135284,4.060976,63.534176
2/7/2024 17:33:27.538,1.135284,4.061924,63.534176
2/7/2024 17:33:27.539,1.136559,4.061292,63.534176
2/7/2024 17:33:27.540,1.13624,4.061292,63.534176
2/7/2024 17:33:27.541,1.135922,4.061292,63.534176
2/7/2024 17:33:27.542,1.136559,4.061608,63.534176
2/7/2024 17:33:27.543,1.135284,4.061292,63.534176
2/7/2024 17:33:27.544,1.136559,4.060976,63.534176
2/7/2024 17:33:27.545,1.13624,4.061608,63.534176
2/7/2024 17:33:27.546,1.13624,4.060976,63.534176
2/7/2024 17:33:27.547,1.135603,4.061292,63.534176
2/7/2024 17:33:27.548,1.134965,4.061608,63.534176
2/7/2024 17:33:27.549,1.135603,4.061292,63.534176
2/7/2024 17:33:27.550,1.136559,4.061292,63.534176
2/7/2024 17:33:27.551,1.134328,4.060659,63.534176
2/7/2024 17:33:27.552,1.135922,4.060976,63.534176
2/7/2024 17:33:27.553,1.136559,4.061924,63.534176
2/7/2024 17:33:27.554,1.136559,4.061608,63.534176
2/7/2024 17:33:27.555,1.136559,4.061292,63.534176
2/7/2024 17:33:27.556,1.135922,4.061924,63.534176
2/7/2024 17:33:27.557,1.135922,4.061292,63.534176
2/7/2024 17:33:27.558,1.135603,4.061608,63.534176
2/7/2024 17:33:27.559,1.136559,4.061924,63.534176
2/7/2024 17:33:27.560,1.136559,4.061292,63.534176
2/7/2024 17:33:27.561,1.137515,4.061292,63.534176
2/7/2024 17:33:27.562,1.136559,4.061292,63.534176
2/7/2024 17:33:27.563,1.137197,4.062557,63.534176
2/7/2024 17:33:27.564,1.13624,4.060976,63.534176
2/7/2024 17:33:27.565,1.134965,4.061608,63.534176
2/7/2024 17:33:27.566,1.135922,4.061924,63.534176
2/7/2024 17:33:27.567,1.135284,4.060976,63.534176
2/7/2024 17:33:27.568,1.13624,4.061292,63.534176
2/7/2024 17:33:27.569,1.135603,4.061292,63.534176
2/7/2024 17:33:27.570,1.13624,4.061924,63.534176
2/7/2024 17:33:27.571,1.13624,4.061608,63.534176
2/7/2024 17:33:27.572,1.13624,4.061292,63.534176
2/7/2024 17:33:27.573,1.135603,4.061292,63.534176
2/7/2024 17:33:27.574,1.135603,4.060976,63.534176
2/7/2024 17:33:27.575,1.135922,4.061292,63.534176
2/7/2024 17:33:27.576,1.134965,4.061608,63.534176
2/7/2024 17:33:27.577,1.136878,4.061292,63.534176
2/7/2024 17:33:27.578,1.137197,4.061924,63.534176
2/7/2024 17:33:27.579,1.136559,4.061924,63.534176
2/7/2024 17:33:27.580,1.135922,4.061608,63.534176
2/7/2024 17:33:27.581,1.13624,4.061608,63.534176
2/7/2024 17:33:27.582,1.135284,4.061608,63.534176
2/7/2024 17:33:27.583,1.136559,4.061292,63.534176
2/7/2024 17:33:27.584,1.13624,4.061924,63.534176
2/7/2024 17:33:27.585,1.136559,4.061608,63.534176
2/7/2024 17:33:27.586,1.137197,4.060976,63.534176
2/7/2024 17:33:27.587,1.135603,4.061292,63.534176
2/7/2024 17:33:27.588,1.135603,4.061292,63.534176
2/7/2024 17:33:27.589,1.135922,4.061608,63.534176
2/7/2024 17:33:27.590,1.135603,4.060659,63.534176
2/7/2024 17:33:27.591,1.135603,4.060976,63.534176
2/7/2024 17:33:27.592,1.13624,4.060976,63.534176
2/7/2024 17:33:27.593,1.134965,4.061292,63.534176
2/7/2024 17:33:27.594,1.137197,4.061608,63.534176
2/7/2024 17:33:27.595,1.135284,4.061924,63.534176
2/7/2024 17:33:27.596,1.135922,4.061292,63.534176
2/7/2024 17:33:27.597,1.13624,4.060976,63.534176
2/7/2024 17:33:27.598,1.135603,4.060659,63.534176
2/7/2024 17:33:27.599,1.13624,4.061292,63.534176
2/7/2024 17:33:27.600,1.137197,4.060659,63.534176
2/7/2024 17:33:27.601,1.135603,4.061292,63.534176
2/7/2024 17:33:27.602,1.136878,4.061608,63.534176
2/7/2024 17:33:27.603,1.135922,4.061924,63.534176
2/7/2024 17:33:27.604,1.135922,4.061608,63.534176
2/7/2024 17:33:27.605,1.135284,4.061924,63.534176
2/7/2024 17:33:27.606,1.135603,4.060976,63.534176
2/7/2024 17:33:27.607,1.135922,4.061608,63.534176
2/7/2024 17:33:27.608,1.135922,4.061292,63.534176
2/7/2024 17:33:27.609,1.13624,4.061924,63.534176
2/7/2024 17:33:27.610,1.137197,4.061608,63.534176
2/7/2024 17:33:27.611,1.13624,4.061608,63.534176
2/7/2024 17:33:27.612,1.135603,4.061292,63.534176
2/7/2024 17:33:27.613,1.135922,4.060976,63.534176
2/7/2024 17:33:27.614,1.135603,4.060976,63.534176
2/7/2024 17:33:27.615,1.136559,4.060659,63.534176
2/7/2024 17:33:27.616,1.136559,4.061292,63.534176
2/7/2024 17:33:27.617,1.135922,4.060976,63.534176
2/7/2024 17:33:27.618,1.135284,4.061608,63.534176
2/7/2024 17:33:27.619,1.135603,4.061924,63.534176
2/7/2024 17:33:27.620,1.135922,4.060976,63.534176
2/7/2024 17:33:27.621,1.136559,4.060976,63.534176
2/7/2024 17:33:27.622,1.137197,4.062557,63.546691
2/7/2024 17:33:27.623,1.135603,4.061292,63.546691
2/7/2024 17:33:27.624,1.136878,4.061608,63.546691
2/7/2024 17:33:27.625,1.134009,4.061292,63.546691
2/7/2024 17:33:27.626,1.13624,4.061608,63.546691
2/7/2024 17:33:27.627,1.130503,4.061608,63.546691
2/7/2024 17:33:27.628,1.13624,4.061608,63.546691
2/7/2024 17:33:27.629,1.13624,4.061292,63.546691
2/7/2024 17:33:27.630,1.134647,4.061292,63.546691
2/7/2024 17:33:27.631,1.135922,4.061608,63.546691
2/7/2024 17:33:27.632,1.13624,4.061292,63.546691
2/7/2024 17:33:27.633,1.135284,4.061924,63.546691
2/7/2024 17:33:27.634,1.137515,4.06224,63.546691
2/7/2024 17:33:27.635,1.134647,4.061292,63.546691
2/7/2024 17:33:27.636,1.135603,4.060659,63.546691
2/7/2024 17:33:27.637,1.135603,4.060976,63.546691
2/7/2024 17:33:27.638,1.134647,4.061292,63.546691
2/7/2024 17:33:27.639,1.13624,4.061292,63.546691
2/7/2024 17:33:27.640,1.136878,4.060659,63.546691
2/7/2024 17:33:27.641,1.135922,4.060976,63.546691
2/7/2024 17:33:27.642,1.136559,4.061608,63.546691
2/7/2024 17:33:27.643,1.13624,4.061924,63.546691
2/7/2024 17:33:27.644,1.13624,4.061608,63.546691
2/7/2024 17:33:27.645,1.135603,4.061292,63.546691
2/7/2024 17:33:27.646,1.13624,4.061292,63.546691
2/7/2024 17:33:27.647,1.13624,4.061292,63.546691
2/7/2024 17:33:27.648,1.13624,4.061292,63.546691
2/7/2024 17:33:27.649,1.134328,4.06224,63.546691
2/7/2024 17:33:27.650,1.135922,4.06224,63.546691
2/7/2024 17:33:27.651,1.134009,4.061924,63.546691
2/7/2024 17:33:27.652,1.135603,4.061292,63.546691
2/7/2024 17:33:27.653,1.136559,4.06224,63.546691
2/7/2024 17:33:27.654,1.135922,4.060976,63.546691
2/7/2024 17:33:27.655,1.135603,4.061608,63.546691
2/7/2024 17:33:27.656,1.135603,4.061292,63.546691
2/7/2024 17:33:27.657,1.135922,4.061292,63.546691
2/7/2024 17:33:27.658,1.137197,4.061292,63.546691
2/7/2024 17:33:27.659,1.138153,4.061924,63.546691
2/7/2024 17:33:27.660,1.135603,4.061924,63.546691
2/7/2024 17:33:27.661,1.135922,4.061292,63.546691
2/7/2024 17:33:27.662,1.13624,4.06224,63.546691
2/7/2024 17:33:27.663,1.135922,4.061608,63.546691
2/7/2024 17:33:27.664,1.137834,4.061292,63.546691
2/7/2024 17:33:27.665,1.135922,4.061608,63.546691
