Time,Voltage_0 (Collected),Voltage_1 (Collected),Temperature_0 (Collected)
2/7/2024 17:14:40.241,0.734007,2.336732,22.071129
2/7/2024 17:14:40.242,0.743887,2.337996,22.071129
2/7/2024 17:14:40.243,0.728589,2.332937,22.071129
2/7/2024 17:14:40.244,0.744525,2.340526,22.071129
2/7/2024 17:14:40.245,0.731138,2.334834,22.071129
2/7/2024 17:14:40.246,0.708827,2.332937,22.071129
2/7/2024 17:14:40.247,0.728589,2.335783,22.071129
2/7/2024 17:14:40.248,0.730182,2.334518,22.071129
2/7/2024 17:14:40.249,0.731457,2.336415,22.071129
2/7/2024 17:14:40.250,0.72572,2.330724,22.071129
2/7/2024 17:14:40.251,0.733688,2.335467,22.071129
2/7/2024 17:14:40.252,0.73815,2.338313,22.071129
2/7/2024 17:14:40.253,0.696397,2.347482,22.071129
2/7/2024 17:14:40.254,0.744525,2.338629,22.071129
2/7/2024 17:14:40.255,0.729226,2.334834,22.071129
2/7/2024 17:14:40.256,0.727951,2.334518,22.071129
2/7/2024 17:14:40.257,0.739744,2.33768,22.071129
2/7/2024 17:14:40.258,0.742294,2.338629,22.071129
2/7/2024 17:14:40.259,0.715202,2.331989,22.071129
2/7/2024 17:14:40.260,0.715521,2.336415,22.071129
2/7/2024 17:14:40.261,0.724764,2.334202,22.071129
2/7/2024 17:14:40.262,0.727632,2.335151,22.071129
2/7/2024 17:14:40.263,0.740063,2.336099,22.071129
2/7/2024 17:14:40.264,0.729226,2.334202,22.071129
2/7/2024 17:14:40.265,0.719345,2.335783,22.071129
2/7/2024 17:14:40.266,0.734326,2.328827,22.071129
2/7/2024 17:14:40.267,0.700541,2.341158,22.071129
2/7/2024 17:14:40.268,0.726357,2.326613,22.071129
2/7/2024 17:14:40.269,0.728589,2.33357,22.071129
2/7/2024 17:14:40.270,0.732413,2.335467,22.071129
2/7/2024 17:14:40.271,0.72572,2.331989,22.071129
2/7/2024 17:14:40.272,0.716796,2.33104,22.071129
2/7/2024 17:14:40.273,0.735919,2.337048,22.07554
2/7/2024 17:14:40.274,0.733051,2.334518,22.07554
2/7/2024 17:14:40.275,0.726676,2.334834,22.07554
2/7/2024 17:14:40.276,0.732413,2.327878,22.07554
2/7/2024 17:14:40.277,0.725083,2.334202,22.07554
2/7/2024 17:14:40.278,0.732732,2.334518,22.07554
2/7/2024 17:14:40.279,0.752812,2.341791,22.07554
2/7/2024 17:14:40.280,0.726676,2.335151,22.07554
2/7/2024 17:14:40.281,0.731138,2.334202,22.07554
2/7/2024 17:14:40.282,0.746119,2.338945,22.07554
2/7/2024 17:14:40.283,0.726039,2.335467,22.07554
2/7/2024 17:14:40.284,0.73082,2.334834,22.07554
2/7/2024 17:14:40.285,0.731457,2.334518,22.07554
2/7/2024 17:14:40.286,0.783091,2.348431,22.07554
2/7/2024 17:14:40.287,0.7458,2.339577,22.07554
2/7/2024 17:14:40.288,0.728589,2.335783,22.07554
2/7/2024 17:14:40.289,0.730182,2.335467,22.07554
2/7/2024 17:14:40.290,0.748987,2.339261,22.07554
2/7/2024 17:14:40.291,0.725083,2.334518,22.07554
2/7/2024 17:14:40.292,0.726357,2.334834,22.07554
2/7/2024 17:14:40.293,0.72317,2.335467,22.07554
2/7/2024 17:14:40.294,0.722851,2.336099,22.07554
2/7/2024 17:14:40.295,0.729226,2.334834,22.07554
2/7/2024 17:14:40.296,0.727314,2.334834,22.07554
2/7/2024 17:14:40.297,0.722851,2.334834,22.07554
2/7/2024 17:14:40.298,0.72572,2.334834,22.07554
2/7/2024 17:14:40.299,0.725401,2.335783,22.07554
2/7/2024 17:14:40.300,0.729863,2.328827,22.07554
2/7/2024 17:14:40.301,0.707871,2.331356,22.07554
2/7/2024 17:14:40.302,0.755999,2.342739,22.07554
2/7/2024 17:14:40.303,0.729863,2.336099,22.07554
2/7/2024 17:14:40.304,0.733369,2.333886,22.07554
2/7/2024 17:14:40.305,0.731138,2.335151,22.07554
2/7/2024 17:14:40.306,0.739425,2.33768,22.07554
2/7/2024 17:14:40.307,0.724126,2.334834,22.07554
2/7/2024 17:14:40.308,0.730182,2.330724,22.07554
2/7/2024 17:14:40.309,0.726995,2.334834,22.07554
2/7/2024 17:14:40.310,0.732413,2.331672,22.07554
2/7/2024 17:14:40.311,0.731138,2.336099,22.07554
2/7/2024 17:14:40.312,0.729226,2.335151,22.07554
2/7/2024 17:14:40.313,0.731457,2.334834,22.07554
2/7/2024 17:14:40.314,0.73082,2.334834,22.07554
2/7/2024 17:14:40.315,0.727951,2.335467,22.07554
2/7/2024 17:14:40.316,0.73082,2.332305,22.07554
2/7/2024 17:14:40.317,0.731776,2.336099,22.07554
2/7/2024 17:14:40.318,0.727632,2.335151,22.07554
2/7/2024 17:14:40.319,0.735601,2.337364,22.07554
2/7/2024 17:14:40.320,0.729545,2.335467,22.07554
2/7/2024 17:14:40.321,0.716477,2.331672,22.07554
2/7/2024 17:14:40.322,0.72827,2.335151,22.07554
2/7/2024 17:14:40.323,0.741338,2.338629,22.07554
2/7/2024 17:14:40.324,0.727632,2.334834,22.07554
2/7/2024 17:14:40.325,0.733051,2.335151,22.07554
2/7/2024 17:14:40.326,0.730182,2.336099,22.07554
2/7/2024 17:14:40.327,0.72827,2.335151,22.07554
2/7/2024 17:14:40.328,0.738788,2.335467,22.07554
2/7/2024 17:14:40.329,0.727632,2.331672,22.07554
2/7/2024 17:14:40.330,0.729863,2.335151,22.07554
2/7/2024 17:14:40.331,0.728907,2.335151,22.07554
2/7/2024 17:14:40.332,0.700859,2.339894,22.07554
2/7/2024 17:14:40.333,0.726039,2.334834,22.07554
2/7/2024 17:14:40.334,0.721577,2.340526,22.07554
2/7/2024 17:14:40.335,0.730501,2.333253,22.07554
2/7/2024 17:14:40.336,0.718389,2.333253,22.07554
2/7/2024 17:14:40.337,0.721577,2.330724,22.07554
2/7/2024 17:14:40.338,0.727632,2.335151,22.07554
2/7/2024 17:14:40.339,0.734326,2.33357,22.07554
2/7/2024 17:14:40.340,0.746437,2.339577,22.07554
2/7/2024 17:14:40.341,0.716158,2.335151,22.07554
2/7/2024 17:14:40.342,0.745162,2.337364,22.07554
2/7/2024 17:14:40.343,0.719664,2.332937,22.07554
2/7/2024 17:14:40.344,0.744525,2.34021,22.07554
2/7/2024 17:14:40.345,0.738788,2.33768,22.07554
2/7/2024 17:14:40.346,0.743887,2.339577,22.07554
2/7/2024 17:14:40.347,0.712333,2.333886,22.07554
2/7/2024 17:14:40.348,0.726676,2.336099,22.07554
2/7/2024 17:14:40.349,0.730501,2.335783,22.07554
2/7/2024 17:14:40.350,0.730182,2.335467,22.07554
2/7/2024 17:14:40.351,0.733369,2.336099,22.07554
2/7/2024 17:14:40.352,0.734326,2.332937,22.07554
2/7/2024 17:14:40.353,0.734644,2.329775,22.07554
2/7/2024 17:14:40.354,0.727632,2.334518,22.07554
2/7/2024 17:14:40.355,0.757911,2.341791,22.07554
2/7/2024 17:14:40.356,0.72062,2.333253,22.07554
2/7/2024 17:14:40.357,0.712652,2.330724,22.07554
2/7/2024 17:14:40.358,0.716796,2.332937,22.07554
2/7/2024 17:14:40.359,0.712652,2.331356,22.07554
2/7/2024 17:14:40.360,0.743569,2.335783,22.07554
2/7/2024 17:14:40.361,0.742931,2.334834,22.07554
2/7/2024 17:14:40.362,0.733051,2.335467,22.07554
2/7/2024 17:14:40.363,0.72317,2.334834,22.07554
2/7/2024 17:14:40.364,0.731457,2.333886,22.07554
2/7/2024 17:14:40.365,0.729863,2.333886,22.07554
2/7/2024 17:14:40.366,0.741975,2.338945,22.07554
2/7/2024 17:14:40.367,0.728907,2.334202,22.07554
2/7/2024 17:14:40.368,0.73082,2.336415,22.07554
2/7/2024 17:14:40.369,0.727314,2.333886,22.07554
2/7/2024 17:14:40.370,0.714883,2.332621,22.07554
2/7/2024 17:14:40.371,0.736238,2.332305,22.07554
2/7/2024 17:14:40.372,0.74325,2.339894,22.07554
2/7/2024 17:14:40.373,0.739744,2.337996,22.07554
2/7/2024 17:14:40.374,0.729545,2.334202,22.07554
2/7/2024 17:14:40.375,0.729863,2.334518,22.07554
2/7/2024 17:14:40.376,0.729226,2.334202,22.07554
2/7/2024 17:14:40.377,0.722533,2.328194,22.07554
2/7/2024 17:14:40.378,0.731138,2.335151,22.07554
2/7/2024 17:14:40.379,0.747712,2.34021,22.07554
2/7/2024 17:14:40.380,0.72827,2.335467,22.07554
2/7/2024 17:14:40.381,0.73082,2.335783,22.07554
2/7/2024 17:14:40.382,0.730182,2.335151,22.07554
2/7/2024 17:14:40.383,0.726357,2.334834,22.07554
2/7/2024 17:14:40.384,0.715839,2.330724,22.07554
2/7/2024 17:14:40.385,0.726676,2.335467,22.07554
2/7/2024 17:14:40.386,0.741975,2.338945,22.07554
2/7/2024 17:14:40.387,0.729863,2.335151,22.07554
2/7/2024 17:14:40.388,0.725083,2.335151,22.07554
2/7/2024 17:14:40.389,0.736557,2.333886,22.07554
2/7/2024 17:14:40.390,0.727632,2.335151,22.07554
2/7/2024 17:14:40.391,0.73082,2.335467,22.07554
2/7/2024 17:14:40.392,0.732413,2.335151,22.07554
2/7/2024 17:14:40.393,0.724126,2.334202,22.07554
2/7/2024 17:14:40.394,0.728589,2.325665,22.07554
2/7/2024 17:14:40.395,0.732732,2.331672,22.07554
2/7/2024 17:14:40.396,0.731138,2.336099,22.07554
2/7/2024 17:14:40.397,0.726357,2.334518,22.07554
2/7/2024 17:14:40.398,0.706278,2.339261,22.07554
2/7/2024 17:14:40.399,0.725083,2.335467,22.07554
2/7/2024 17:14:40.400,0.719664,2.327246,22.07554
2/7/2024 17:14:40.401,0.732095,2.334834,22.07554
2/7/2024 17:14:40.402,0.717752,2.333253,22.07554
2/7/2024 17:14:40.403,0.731138,2.334518,22.07554
2/7/2024 17:14:40.404,0.774804,2.341791,22.07554
2/7/2024 17:14:40.405,0.715202,2.332305,22.07554
2/7/2024 17:14:40.406,0.725401,2.334518,22.07554
2/7/2024 17:14:40.407,0.717433,2.333886,22.07554
2/7/2024 17:14:40.408,0.733051,2.335467,22.07554
2/7/2024 17:14:40.409,0.722851,2.33357,22.07554
2/7/2024 17:14:40.410,0.727951,2.334202,22.07554
2/7/2024 17:14:40.411,0.726357,2.334518,22.07554
2/7/2024 17:14:40.412,0.730182,2.335151,22.07554
2/7/2024 17:14:40.413,0.72827,2.336099,22.061479
2/7/2024 17:14:40.414,0.730182,2.335151,22.061479
2/7/2024 17:14:40.415,0.731457,2.335467,22.061479
2/7/2024 17:14:40.416,0.748031,2.339261,22.061479
2/7/2024 17:14:40.417,0.729226,2.325665,22.061479
2/7/2024 17:14:40.418,0.729545,2.332621,22.061479
2/7/2024 17:14:40.419,0.728589,2.325981,22.061479
2/7/2024 17:14:40.420,0.71074,2.330408,22.061479
2/7/2024 17:14:40.421,0.729545,2.335151,22.061479
2/7/2024 17:14:40.422,0.729545,2.335467,22.061479
2/7/2024 17:14:40.423,0.732413,2.335467,22.061479
2/7/2024 17:14:40.424,0.733369,2.335151,22.061479
2/7/2024 17:14:40.425,0.72317,2.335467,22.061479
2/7/2024 17:14:40.426,0.733051,2.334518,22.061479
2/7/2024 17:14:40.427,0.721258,2.326929,22.061479
2/7/2024 17:14:40.428,0.727632,2.333886,22.061479
2/7/2024 17:14:40.429,0.73082,2.334834,22.061479
2/7/2024 17:14:40.430,0.731776,2.335467,22.061479
2/7/2024 17:14:40.431,0.7458,2.339894,22.061479
2/7/2024 17:14:40.432,0.73082,2.335151,22.061479
2/7/2024 17:14:40.433,0.729226,2.334834,22.061479
2/7/2024 17:14:40.434,0.724126,2.330091,22.061479
2/7/2024 17:14:40.435,0.731776,2.335151,22.061479
2/7/2024 17:14:40.436,0.732413,2.327246,22.061479
2/7/2024 17:14:40.437,0.730501,2.335151,22.061479
2/7/2024 17:14:40.438,0.727314,2.331672,22.061479
2/7/2024 17:14:40.439,0.728907,2.334518,22.061479
2/7/2024 17:14:40.440,0.729226,2.334202,22.061479
2/7/2024 17:14:40.441,0.710421,2.334834,22.061479
2/7/2024 17:14:40.442,0.727314,2.334202,22.061479
2/7/2024 17:14:40.443,0.730501,2.335783,22.061479
2/7/2024 17:14:40.444,0.728907,2.337048,22.061479
2/7/2024 17:14:40.445,0.728589,2.334834,22.061479
2/7/2024 17:14:40.446,0.729863,2.335151,22.061479
2/7/2024 17:14:40.447,0.737513,2.33357,22.061479
2/7/2024 17:14:40.448,0.728589,2.334518,22.061479
2/7/2024 17:14:40.449,0.726357,2.335151,22.061479
2/7/2024 17:14:40.450,0.723808,2.328194,22.061479
2/7/2024 17:14:40.451,0.73815,2.332305,22.061479
2/7/2024 17:14:40.452,0.725401,2.336099,22.061479
2/7/2024 17:14:40.453,0.729545,2.324716,22.061479
2/7/2024 17:14:40.454,0.719345,2.334834,22.061479
2/7/2024 17:14:40.455,0.729226,2.334834,22.061479
2/7/2024 17:14:40.456,0.731138,2.334834,22.061479
